,subject_id,trial_index,colour,is_monolingual,num,is_dark,rt,language
35237,5e852ca6fdad8f11511558a1,351,blues,no,4,0,1194.8,Russian
35337,5e852ca6fdad8f11511558a1,352,browns,no,20,1,1236.6,Russian
35437,5e852ca6fdad8f11511558a1,353,yellows,no,4,0,1395.6,Russian
35537,5e852ca6fdad8f11511558a1,354,blues,no,3,0,1099.2,Russian
35637,5e852ca6fdad8f11511558a1,355,browns,no,3,0,1513.3,Russian
35737,5e852ca6fdad8f11511558a1,356,yellows,no,15,0,1365.1,Russian
35837,5e852ca6fdad8f11511558a1,357,reds,no,20,1,1107.4,Russian
36037,5e852ca6fdad8f11511558a1,359,reds,no,19,1,2352.3,Russian
36137,5e852ca6fdad8f11511558a1,360,blues,no,17,1,1236,Russian
36237,5e852ca6fdad8f11511558a1,361,reds,no,20,1,1331.9,Russian
36337,5e852ca6fdad8f11511558a1,362,yellows,no,5,0,1043.6,Russian
36437,5e852ca6fdad8f11511558a1,363,blues,no,9,0,1226,Russian
36537,5e852ca6fdad8f11511558a1,364,reds,no,10,0,1171,Russian
36637,5e852ca6fdad8f11511558a1,365,reds,no,18,1,1203.2,Russian
36737,5e852ca6fdad8f11511558a1,366,browns,no,13,0,1868.6,Russian
36837,5e852ca6fdad8f11511558a1,367,reds,no,6,0,1452.2,Russian
36937,5e852ca6fdad8f11511558a1,368,blues,no,15,1,2236.2,Russian
37037,5e852ca6fdad8f11511558a1,369,yellows,no,9,0,876.5999999,Russian
37137,5e852ca6fdad8f11511558a1,370,reds,no,15,0,1458.9,Russian
37237,5e852ca6fdad8f11511558a1,371,reds,no,17,1,1907,Russian
37337,5e852ca6fdad8f11511558a1,372,browns,no,2,0,1523.6,Russian
37437,5e852ca6fdad8f11511558a1,373,browns,no,13,0,2483,Russian
37537,5e852ca6fdad8f11511558a1,374,reds,no,10,0,1555,Russian
37637,5e852ca6fdad8f11511558a1,375,reds,no,3,0,1458.6,Russian
37737,5e852ca6fdad8f11511558a1,376,browns,no,9,0,1330.2,Russian
37837,5e852ca6fdad8f11511558a1,377,yellows,no,16,0,2004.1,Russian
37937,5e852ca6fdad8f11511558a1,378,yellows,no,15,0,1617.6,Russian
38037,5e852ca6fdad8f11511558a1,379,blues,no,8,0,1137.6,Russian
38137,5e852ca6fdad8f11511558a1,380,blues,no,5,0,1483.1,Russian
38237,5e852ca6fdad8f11511558a1,381,blues,no,6,0,1499.6,Russian
38337,5e852ca6fdad8f11511558a1,382,blues,no,7,0,1571.4,Russian
38437,5e852ca6fdad8f11511558a1,383,browns,no,17,1,2003.6,Russian
38537,5e852ca6fdad8f11511558a1,384,yellows,no,20,1,2163.1,Russian
38637,5e852ca6fdad8f11511558a1,385,yellows,no,4,0,1041.6,Russian
38737,5e852ca6fdad8f11511558a1,386,browns,no,19,1,1491.3,Russian
38837,5e852ca6fdad8f11511558a1,387,blues,no,2,0,1170.2,Russian
38937,5e852ca6fdad8f11511558a1,388,blues,no,3,0,1874,Russian
39037,5e852ca6fdad8f11511558a1,389,reds,no,3,0,1491.4,Russian
39137,5e852ca6fdad8f11511558a1,390,browns,no,11,0,1419.8,Russian
39237,5e852ca6fdad8f11511558a1,391,blues,no,18,1,1331.7,Russian
39337,5e852ca6fdad8f11511558a1,392,blues,no,13,1,2841.7,Russian
39437,5e852ca6fdad8f11511558a1,393,browns,no,7,0,1226.3,Russian
39537,5e852ca6fdad8f11511558a1,394,reds,no,8,0,1073.6,Russian
39637,5e852ca6fdad8f11511558a1,395,reds,no,2,0,2420.5,Russian
39737,5e852ca6fdad8f11511558a1,396,reds,no,6,0,1428.1,Russian
39837,5e852ca6fdad8f11511558a1,397,yellows,no,15,0,1394.4,Russian
39937,5e852ca6fdad8f11511558a1,398,yellows,no,12,0,975.1999998,Russian
40037,5e852ca6fdad8f11511558a1,399,reds,no,14,0,1381.5,Russian
40137,5e852ca6fdad8f11511558a1,400,browns,no,10,0,1554.5,Russian
40237,5e852ca6fdad8f11511558a1,401,reds,no,16,0,3894,Russian
40337,5e852ca6fdad8f11511558a1,402,browns,no,11,0,1554.1,Russian
40437,5e852ca6fdad8f11511558a1,403,browns,no,15,0,2384.3,Russian
40537,5e852ca6fdad8f11511558a1,404,browns,no,14,0,1458.6,Russian
40637,5e852ca6fdad8f11511558a1,405,yellows,no,5,0,946.8000002,Russian
40737,5e852ca6fdad8f11511558a1,406,yellows,no,8,0,1391.6,Russian
40837,5e852ca6fdad8f11511558a1,407,yellows,no,13,0,1417.8,Russian
40937,5e852ca6fdad8f11511558a1,408,blues,no,14,1,1267.2,Russian
41137,5e852ca6fdad8f11511558a1,410,reds,no,4,0,1126.7,Russian
41237,5e852ca6fdad8f11511558a1,411,yellows,no,16,1,2936.6,Russian
41337,5e852ca6fdad8f11511558a1,412,reds,no,18,1,1616.1,Russian
41437,5e852ca6fdad8f11511558a1,413,blues,no,16,1,1065.9,Russian
41537,5e852ca6fdad8f11511558a1,414,reds,no,8,0,913.8,Russian
41637,5e852ca6fdad8f11511558a1,415,reds,no,6,0,1295.6,Russian
41737,5e852ca6fdad8f11511558a1,416,browns,no,4,0,1354.7,Russian
41837,5e852ca6fdad8f11511558a1,417,blues,no,4,0,1137.8,Russian
41937,5e852ca6fdad8f11511558a1,418,browns,no,2,0,2090.6,Russian
42037,5e852ca6fdad8f11511558a1,419,reds,no,9,0,1459.2,Russian
42137,5e852ca6fdad8f11511558a1,420,reds,no,17,1,1105.3,Russian
42237,5e852ca6fdad8f11511558a1,421,blues,no,17,1,937.5999999,Russian
42337,5e852ca6fdad8f11511558a1,422,yellows,no,10,0,818.0999999,Russian
42437,5e852ca6fdad8f11511558a1,423,browns,no,20,1,1299.3,Russian
42537,5e852ca6fdad8f11511558a1,424,blues,no,1,0,809.2,Russian
42637,5e852ca6fdad8f11511558a1,425,browns,no,3,0,914.8,Russian
42737,5e852ca6fdad8f11511558a1,426,browns,no,17,1,1743.6,Russian
42837,5e852ca6fdad8f11511558a1,427,blues,no,18,1,939.1000001,Russian
42937,5e852ca6fdad8f11511558a1,428,yellows,no,6,0,945.8,Russian
43037,5e852ca6fdad8f11511558a1,429,blues,no,8,0,1258.8,Russian
43137,5e852ca6fdad8f11511558a1,430,browns,no,15,1,1520.5,Russian
43237,5e852ca6fdad8f11511558a1,431,blues,no,11,0,1521.7,Russian
43337,5e852ca6fdad8f11511558a1,432,yellows,no,17,1,1233,Russian
43437,5e852ca6fdad8f11511558a1,433,yellows,no,8,0,778,Russian
43537,5e852ca6fdad8f11511558a1,434,reds,no,4,0,722.3,Russian
43637,5e852ca6fdad8f11511558a1,435,blues,no,2,0,776.0999999,Russian
43737,5e852ca6fdad8f11511558a1,436,browns,no,5,0,1170,Russian
43837,5e852ca6fdad8f11511558a1,437,reds,no,4,0,1201.3,Russian
43937,5e852ca6fdad8f11511558a1,438,yellows,no,13,0,1123.1,Russian
44037,5e852ca6fdad8f11511558a1,439,reds,no,14,0,1744.5,Russian
44137,5e852ca6fdad8f11511558a1,440,blues,no,9,0,1326.7,Russian
44237,5e852ca6fdad8f11511558a1,441,blues,no,3,0,844.3,Russian
44337,5e852ca6fdad8f11511558a1,442,blues,no,2,0,1289.9,Russian
44437,5e852ca6fdad8f11511558a1,443,reds,no,13,1,1102.3,Russian
44537,5e852ca6fdad8f11511558a1,444,browns,no,6,0,2937.2,Russian
44637,5e852ca6fdad8f11511558a1,445,browns,no,8,0,1936,Russian
44737,5e852ca6fdad8f11511558a1,446,browns,no,8,0,1489.9,Russian
44837,5e852ca6fdad8f11511558a1,447,blues,no,6,0,1586,Russian
44937,5e852ca6fdad8f11511558a1,448,yellows,no,20,1,1352.4,Russian
45037,5e852ca6fdad8f11511558a1,449,reds,no,3,0,1071.4,Russian
45137,5e852ca6fdad8f11511558a1,450,yellows,no,3,0,1102.9,Russian
45237,5e852ca6fdad8f11511558a1,451,browns,no,14,1,1160.8,Russian
45337,5e852ca6fdad8f11511558a1,452,browns,no,3,0,912.1999998,Russian
45437,5e852ca6fdad8f11511558a1,453,yellows,no,18,1,1330.6,Russian
45537,5e852ca6fdad8f11511558a1,454,browns,no,10,0,2833.9,Russian
45637,5e852ca6fdad8f11511558a1,455,blues,no,11,1,1391.4,Russian
45737,5e852ca6fdad8f11511558a1,456,reds,no,16,0,2649,Russian
45837,5e852ca6fdad8f11511558a1,457,yellows,no,8,0,840.0999999,Russian
45937,5e852ca6fdad8f11511558a1,458,browns,no,10,0,1041.3,Russian
46037,5e852ca6fdad8f11511558a1,459,yellows,no,19,1,937,Russian
46237,5e852ca6fdad8f11511558a1,461,reds,no,5,0,1702.5,Russian
46337,5e852ca6fdad8f11511558a1,462,reds,no,10,0,1616.2,Russian
46437,5e852ca6fdad8f11511558a1,463,blues,no,1,0,1006.7,Russian
46537,5e852ca6fdad8f11511558a1,464,browns,no,20,1,1182.3,Russian
46637,5e852ca6fdad8f11511558a1,465,blues,no,16,1,1744.9,Russian
46737,5e852ca6fdad8f11511558a1,466,blues,no,19,1,1103.5,Russian
46837,5e852ca6fdad8f11511558a1,467,blues,no,7,0,785.2,Russian
46937,5e852ca6fdad8f11511558a1,468,blues,no,19,1,869.8999999,Russian
47037,5e852ca6fdad8f11511558a1,469,browns,no,9,0,1196.5,Russian
47137,5e852ca6fdad8f11511558a1,470,reds,no,5,0,967.9000001,Russian
47237,5e852ca6fdad8f11511558a1,471,reds,no,1,0,1345.5,Russian
47337,5e852ca6fdad8f11511558a1,472,reds,no,12,0,1681.3,Russian
47437,5e852ca6fdad8f11511558a1,473,browns,no,17,1,1136,Russian
47537,5e852ca6fdad8f11511558a1,474,reds,no,15,0,1102.2,Russian
47637,5e852ca6fdad8f11511558a1,475,browns,no,16,1,1063.6,Russian
47737,5e852ca6fdad8f11511558a1,476,reds,no,17,1,1169.9,Russian
47837,5e852ca6fdad8f11511558a1,477,reds,no,13,0,1199.8,Russian
47937,5e852ca6fdad8f11511558a1,478,yellows,no,9,0,841.1999998,Russian
48037,5e852ca6fdad8f11511558a1,479,blues,no,6,0,871.5,Russian
48137,5e852ca6fdad8f11511558a1,480,browns,no,7,0,1162.5,Russian
48237,5e852ca6fdad8f11511558a1,481,reds,no,1,0,904.6000001,Russian
48337,5e852ca6fdad8f11511558a1,482,browns,no,2,0,1007.1,Russian
48437,5e852ca6fdad8f11511558a1,483,browns,no,1,0,1002.5,Russian
48537,5e852ca6fdad8f11511558a1,484,yellows,no,18,1,1191.2,Russian
48637,5e852ca6fdad8f11511558a1,485,reds,no,11,0,1230.9,Russian
48737,5e852ca6fdad8f11511558a1,486,browns,no,1,0,1488.5,Russian
48837,5e852ca6fdad8f11511558a1,487,browns,no,5,0,1191.5,Russian
48937,5e852ca6fdad8f11511558a1,488,browns,no,6,0,912.0999999,Russian
49037,5e852ca6fdad8f11511558a1,489,reds,no,5,0,944.5,Russian
49137,5e852ca6fdad8f11511558a1,490,reds,no,12,0,999.0999999,Russian
49237,5e852ca6fdad8f11511558a1,491,blues,no,11,0,1584,Russian
49337,5e852ca6fdad8f11511558a1,492,blues,no,1,0,816.6000001,Russian
49437,5e852ca6fdad8f11511558a1,493,browns,no,15,1,1031.4,Russian
49537,5e852ca6fdad8f11511558a1,494,blues,no,11,0,1361.1,Russian
49637,5e852ca6fdad8f11511558a1,495,browns,no,14,1,1328.4,Russian
49737,5e852ca6fdad8f11511558a1,496,browns,no,18,1,904.3,Russian
49837,5e852ca6fdad8f11511558a1,497,reds,no,12,0,1072.1,Russian
49937,5e852ca6fdad8f11511558a1,498,blues,no,4,0,2029.7,Russian
50037,5e852ca6fdad8f11511558a1,499,yellows,no,1,0,1007.4,Russian
50137,5e852ca6fdad8f11511558a1,500,reds,no,9,0,1166.9,Russian
50237,5e852ca6fdad8f11511558a1,501,yellows,no,12,0,993.5,Russian
50337,5e852ca6fdad8f11511558a1,502,browns,no,14,1,1357.9,Russian
50437,5e852ca6fdad8f11511558a1,503,reds,no,7,0,1423.7,Russian
50537,5e852ca6fdad8f11511558a1,504,browns,no,11,0,2254.1,Russian
50637,5e852ca6fdad8f11511558a1,505,reds,no,18,1,1136,Russian
50737,5e852ca6fdad8f11511558a1,506,reds,no,7,0,806.6000001,Russian
50837,5e852ca6fdad8f11511558a1,507,browns,no,6,0,718.7,Russian
50937,5e852ca6fdad8f11511558a1,508,yellows,no,17,0,1743.5,Russian
51037,5e852ca6fdad8f11511558a1,509,reds,no,2,0,1231.8,Russian
51137,5e852ca6fdad8f11511558a1,510,yellows,no,17,1,1838.1,Russian
51337,5e852ca6fdad8f11511558a1,512,browns,no,8,0,937.7,Russian
51437,5e852ca6fdad8f11511558a1,513,yellows,no,12,0,1190.6,Russian
51537,5e852ca6fdad8f11511558a1,514,reds,no,14,0,1519.6,Russian
51637,5e852ca6fdad8f11511558a1,515,browns,no,5,0,1134.5,Russian
51737,5e852ca6fdad8f11511558a1,516,blues,no,13,1,1296.3,Russian
51837,5e852ca6fdad8f11511558a1,517,yellows,no,9,0,967.3999999,Russian
51937,5e852ca6fdad8f11511558a1,518,blues,no,16,1,1038.2,Russian
52037,5e852ca6fdad8f11511558a1,519,yellows,no,2,0,708.3,Russian
52137,5e852ca6fdad8f11511558a1,520,yellows,no,1,0,806.9000001,Russian
52237,5e852ca6fdad8f11511558a1,521,reds,no,3,0,816.1000001,Russian
52337,5e852ca6fdad8f11511558a1,522,blues,no,17,1,839.6000001,Russian
52437,5e852ca6fdad8f11511558a1,523,browns,no,16,1,1132.7,Russian
52537,5e852ca6fdad8f11511558a1,524,browns,no,13,1,1127.1,Russian
52637,5e852ca6fdad8f11511558a1,525,browns,no,17,0,749.3999999,Russian
52737,5e852ca6fdad8f11511558a1,526,yellows,no,3,0,1739.5,Russian
52837,5e852ca6fdad8f11511558a1,527,browns,no,9,0,924.7,Russian
52937,5e852ca6fdad8f11511558a1,528,reds,no,15,0,1250.9,Russian
53037,5e852ca6fdad8f11511558a1,529,browns,no,5,0,871,Russian
53137,5e852ca6fdad8f11511558a1,530,blues,no,1,0,838.2,Russian
53237,5e852ca6fdad8f11511558a1,531,blues,no,13,1,1098.3,Russian
53337,5e852ca6fdad8f11511558a1,532,browns,no,16,1,1261.1,Russian
53437,5e852ca6fdad8f11511558a1,533,yellows,no,5,0,806.7,Russian
53537,5e852ca6fdad8f11511558a1,534,reds,no,16,0,975.1999998,Russian
53637,5e852ca6fdad8f11511558a1,535,blues,no,17,1,1262.6,Russian
53737,5e852ca6fdad8f11511558a1,536,yellows,no,6,0,859.5,Russian
53837,5e852ca6fdad8f11511558a1,537,reds,no,11,0,749.5,Russian
53937,5e852ca6fdad8f11511558a1,538,browns,no,9,0,900,Russian
54037,5e852ca6fdad8f11511558a1,539,yellows,no,6,0,654.7,Russian
54137,5e852ca6fdad8f11511558a1,540,blues,no,7,0,807,Russian
54237,5e852ca6fdad8f11511558a1,541,yellows,no,18,1,1261.8,Russian
54337,5e852ca6fdad8f11511558a1,542,yellows,no,11,0,805.8999999,Russian
54437,5e852ca6fdad8f11511558a1,543,yellows,no,4,0,1100.8,Russian
54537,5e852ca6fdad8f11511558a1,544,blues,no,8,0,846.7,Russian
54637,5e852ca6fdad8f11511558a1,545,reds,no,15,0,1678.5,Russian
54737,5e852ca6fdad8f11511558a1,546,blues,no,5,0,1094.9,Russian
54837,5e852ca6fdad8f11511558a1,547,blues,no,18,1,1197.9,Russian
54937,5e852ca6fdad8f11511558a1,548,reds,no,8,0,716.5,Russian
55037,5e852ca6fdad8f11511558a1,549,reds,no,12,0,965.7,Russian
55137,5e852ca6fdad8f11511558a1,550,yellows,no,7,0,939.5999999,Russian
55237,5e852ca6fdad8f11511558a1,551,blues,no,5,0,900.0999999,Russian
55337,5e852ca6fdad8f11511558a1,552,yellows,no,14,0,783,Russian
55437,5e852ca6fdad8f11511558a1,553,reds,no,8,0,707.6000001,Russian
55537,5e852ca6fdad8f11511558a1,554,reds,no,13,0,896.9000001,Russian
55637,5e852ca6fdad8f11511558a1,555,yellows,no,11,0,996.8,Russian
55737,5e852ca6fdad8f11511558a1,556,yellows,no,11,0,1280.3,Russian
55837,5e852ca6fdad8f11511558a1,557,yellows,no,5,0,909.8,Russian
55937,5e852ca6fdad8f11511558a1,558,yellows,no,1,0,965.8999999,Russian
56037,5e852ca6fdad8f11511558a1,559,browns,no,4,0,1516.6,Russian
56137,5e852ca6fdad8f11511558a1,560,blues,no,19,1,1293.7,Russian
56237,5e852ca6fdad8f11511558a1,561,blues,no,7,0,1293.2,Russian
56437,5e852ca6fdad8f11511558a1,563,reds,no,10,0,1000.2,Russian
56537,5e852ca6fdad8f11511558a1,564,blues,no,14,1,942.3999999,Russian
56637,5e852ca6fdad8f11511558a1,565,reds,no,13,0,772.2,Russian
56737,5e852ca6fdad8f11511558a1,566,yellows,no,10,0,621.7,Russian
56837,5e852ca6fdad8f11511558a1,567,browns,no,20,1,1251.9,Russian
56937,5e852ca6fdad8f11511558a1,568,reds,no,11,0,1069.2,Russian
57037,5e852ca6fdad8f11511558a1,569,blues,no,15,1,1518,Russian
57137,5e852ca6fdad8f11511558a1,570,yellows,no,2,0,710,Russian
57237,5e852ca6fdad8f11511558a1,571,yellows,no,15,1,908.5,Russian
57337,5e852ca6fdad8f11511558a1,572,browns,no,10,0,742.8000002,Russian
57437,5e852ca6fdad8f11511558a1,573,yellows,no,11,0,845.5999999,Russian
57537,5e852ca6fdad8f11511558a1,574,blues,no,20,1,899.4000001,Russian
57637,5e852ca6fdad8f11511558a1,575,blues,no,12,0,1420.7,Russian
57737,5e852ca6fdad8f11511558a1,576,browns,no,15,1,972.8,Russian
57837,5e852ca6fdad8f11511558a1,577,blues,no,10,0,997.2,Russian
57937,5e852ca6fdad8f11511558a1,578,blues,no,6,0,1230.1,Russian
58037,5e852ca6fdad8f11511558a1,579,browns,no,3,0,845.5999999,Russian
58137,5e852ca6fdad8f11511558a1,580,yellows,no,18,1,1027.1,Russian
58237,5e852ca6fdad8f11511558a1,581,reds,no,9,0,1098.1,Russian
58337,5e852ca6fdad8f11511558a1,582,browns,no,8,0,1293,Russian
58437,5e852ca6fdad8f11511558a1,583,blues,no,15,1,824,Russian
58537,5e852ca6fdad8f11511558a1,584,browns,no,18,1,1228.6,Russian
58637,5e852ca6fdad8f11511558a1,585,yellows,no,19,1,1452.3,Russian
58737,5e852ca6fdad8f11511558a1,586,yellows,no,12,0,1098.9,Russian
58837,5e852ca6fdad8f11511558a1,587,browns,no,6,0,1123.8,Russian
58937,5e852ca6fdad8f11511558a1,588,browns,no,19,1,899.2,Russian
59037,5e852ca6fdad8f11511558a1,589,yellows,no,19,1,1195.7,Russian
59137,5e852ca6fdad8f11511558a1,590,reds,no,19,1,1379.9,Russian
59237,5e852ca6fdad8f11511558a1,591,reds,no,1,0,974,Russian
59337,5e852ca6fdad8f11511558a1,592,blues,no,8,0,1354.6,Russian
59437,5e852ca6fdad8f11511558a1,593,yellows,no,13,0,730.4000001,Russian
59537,5e852ca6fdad8f11511558a1,594,browns,no,12,0,908.3000002,Russian
59637,5e852ca6fdad8f11511558a1,595,reds,no,9,0,1123.9,Russian
59737,5e852ca6fdad8f11511558a1,596,browns,no,19,1,1068.2,Russian
59837,5e852ca6fdad8f11511558a1,597,yellows,no,16,1,1228.9,Russian
59937,5e852ca6fdad8f11511558a1,598,blues,no,16,1,1123.2,Russian
60037,5e852ca6fdad8f11511558a1,599,reds,no,11,0,1003.2,Russian
60137,5e852ca6fdad8f11511558a1,600,browns,no,12,0,1213.7,Russian
60237,5e852ca6fdad8f11511558a1,601,yellows,no,3,0,1155.6,Russian
60337,5e852ca6fdad8f11511558a1,602,blues,no,10,0,1227.9,Russian
60437,5e852ca6fdad8f11511558a1,603,reds,no,4,0,780.7,Russian
60537,5e852ca6fdad8f11511558a1,604,browns,no,13,1,1442.2,Russian
60637,5e852ca6fdad8f11511558a1,605,yellows,no,3,0,747.3,Russian
60737,5e852ca6fdad8f11511558a1,606,blues,no,19,1,866.1000001,Russian
60837,5e852ca6fdad8f11511558a1,607,reds,no,2,0,647.8000002,Russian
60937,5e852ca6fdad8f11511558a1,608,yellows,no,4,0,741.2,Russian
61037,5e852ca6fdad8f11511558a1,609,reds,no,7,0,714.5,Russian
61137,5e852ca6fdad8f11511558a1,610,browns,no,1,0,834.2,Russian
61237,5e852ca6fdad8f11511558a1,611,reds,no,19,1,876.1000001,Russian
61337,5e852ca6fdad8f11511558a1,612,reds,no,5,0,1027.7,Russian
61537,5e852ca6fdad8f11511558a1,614,yellows,no,7,0,1044.3,Russian
61637,5e852ca6fdad8f11511558a1,615,blues,no,14,0,1160,Russian
61737,5e852ca6fdad8f11511558a1,616,browns,no,12,1,953.3,Russian
61837,5e852ca6fdad8f11511558a1,617,yellows,no,20,1,993.9000001,Russian
61937,5e852ca6fdad8f11511558a1,618,browns,no,11,1,906.5999999,Russian
62037,5e852ca6fdad8f11511558a1,619,browns,no,12,1,1130.8,Russian
62137,5e852ca6fdad8f11511558a1,620,blues,no,20,1,804.2,Russian
62237,5e852ca6fdad8f11511558a1,621,yellows,no,14,0,1834.9,Russian
62337,5e852ca6fdad8f11511558a1,622,yellows,no,10,0,836.3999999,Russian
62437,5e852ca6fdad8f11511558a1,623,reds,no,16,0,1115.3,Russian
62537,5e852ca6fdad8f11511558a1,624,yellows,no,7,0,807.6000001,Russian
62637,5e852ca6fdad8f11511558a1,625,blues,no,9,0,1386.2,Russian
62737,5e852ca6fdad8f11511558a1,626,blues,no,12,0,1610.5,Russian
62837,5e852ca6fdad8f11511558a1,627,yellows,no,19,1,802.3,Russian
62937,5e852ca6fdad8f11511558a1,628,blues,no,14,1,1125.4,Russian
63037,5e852ca6fdad8f11511558a1,629,blues,no,20,1,643,Russian
63137,5e852ca6fdad8f11511558a1,630,yellows,no,13,1,1130.8,Russian
63237,5e852ca6fdad8f11511558a1,631,yellows,no,9,0,650,Russian
63337,5e852ca6fdad8f11511558a1,632,browns,no,4,0,874.4000001,Russian
63437,5e852ca6fdad8f11511558a1,633,blues,no,20,1,833.5,Russian
63537,5e852ca6fdad8f11511558a1,634,blues,no,13,1,1382.5,Russian
31039,5ea3f75481a44e39aa318256,309,blues,yes,7,0,1549.4,Russian
31139,5ea3f75481a44e39aa318256,310,reds,yes,6,0,1028.5,Russian
31239,5ea3f75481a44e39aa318256,311,yellows,yes,18,1,802.1,Russian
31339,5ea3f75481a44e39aa318256,312,reds,yes,18,1,867.5,Russian
31439,5ea3f75481a44e39aa318256,313,blues,yes,3,0,968.2,Russian
31539,5ea3f75481a44e39aa318256,314,yellows,yes,6,0,1001.1,Russian
31639,5ea3f75481a44e39aa318256,315,reds,yes,7,0,926.9,Russian
31739,5ea3f75481a44e39aa318256,316,browns,yes,10,0,1017,Russian
31839,5ea3f75481a44e39aa318256,317,yellows,yes,9,0,1122.6,Russian
31939,5ea3f75481a44e39aa318256,318,browns,yes,2,0,830,Russian
32039,5ea3f75481a44e39aa318256,319,yellows,yes,16,1,967,Russian
32139,5ea3f75481a44e39aa318256,320,reds,yes,6,0,1317.5,Russian
32239,5ea3f75481a44e39aa318256,321,reds,yes,19,1,749.7,Russian
32339,5ea3f75481a44e39aa318256,322,blues,yes,17,1,1058.7,Russian
32439,5ea3f75481a44e39aa318256,323,yellows,yes,10,1,2208.9,Russian
32539,5ea3f75481a44e39aa318256,324,yellows,yes,11,1,1931.6,Russian
32639,5ea3f75481a44e39aa318256,325,browns,yes,2,0,1259.2,Russian
32739,5ea3f75481a44e39aa318256,326,reds,yes,13,1,2079,Russian
32839,5ea3f75481a44e39aa318256,327,reds,yes,11,0,3349.1,Russian
32939,5ea3f75481a44e39aa318256,328,reds,yes,19,1,824.1,Russian
33039,5ea3f75481a44e39aa318256,329,reds,yes,15,1,912,Russian
33139,5ea3f75481a44e39aa318256,330,reds,yes,1,0,933.8,Russian
33239,5ea3f75481a44e39aa318256,331,reds,yes,17,1,1008.9,Russian
33339,5ea3f75481a44e39aa318256,332,blues,yes,3,0,1016.3,Russian
33439,5ea3f75481a44e39aa318256,333,browns,yes,3,0,982,Russian
33539,5ea3f75481a44e39aa318256,334,yellows,yes,4,0,799.8,Russian
33639,5ea3f75481a44e39aa318256,335,browns,yes,17,1,871.9,Russian
33739,5ea3f75481a44e39aa318256,336,browns,yes,4,0,1347.6,Russian
33839,5ea3f75481a44e39aa318256,337,blues,yes,2,0,1839.2,Russian
33939,5ea3f75481a44e39aa318256,338,blues,yes,1,0,721.1,Russian
34039,5ea3f75481a44e39aa318256,339,yellows,yes,20,1,1030.2,Russian
34139,5ea3f75481a44e39aa318256,340,blues,yes,16,1,1216.8,Russian
34239,5ea3f75481a44e39aa318256,341,blues,yes,20,1,508.1,Russian
34339,5ea3f75481a44e39aa318256,342,yellows,yes,15,1,778.1,Russian
34439,5ea3f75481a44e39aa318256,343,browns,yes,4,0,1040.4,Russian
34539,5ea3f75481a44e39aa318256,344,blues,yes,20,1,818.1,Russian
34639,5ea3f75481a44e39aa318256,345,yellows,yes,3,0,1023.4,Russian
34739,5ea3f75481a44e39aa318256,346,reds,yes,20,1,919,Russian
34839,5ea3f75481a44e39aa318256,347,blues,yes,4,0,1150.4,Russian
34939,5ea3f75481a44e39aa318256,348,yellows,yes,1,0,989.1,Russian
35039,5ea3f75481a44e39aa318256,349,reds,yes,9,0,795.5,Russian
35139,5ea3f75481a44e39aa318256,350,reds,yes,1,0,738,Russian
35239,5ea3f75481a44e39aa318256,351,blues,yes,15,1,3185.4,Russian
35339,5ea3f75481a44e39aa318256,352,yellows,yes,14,1,795.1,Russian
35439,5ea3f75481a44e39aa318256,353,yellows,yes,14,1,639.2,Russian
35539,5ea3f75481a44e39aa318256,354,yellows,yes,9,0,1434.2,Russian
35639,5ea3f75481a44e39aa318256,355,reds,yes,18,1,2000.1,Russian
35739,5ea3f75481a44e39aa318256,356,yellows,yes,15,1,794.2,Russian
35839,5ea3f75481a44e39aa318256,357,browns,yes,9,0,1417.3,Russian
36039,5ea3f75481a44e39aa318256,359,blues,yes,14,1,2355.1,Russian
36139,5ea3f75481a44e39aa318256,360,blues,yes,17,0,841,Russian
36239,5ea3f75481a44e39aa318256,361,blues,yes,6,0,1014.2,Russian
36339,5ea3f75481a44e39aa318256,362,reds,yes,5,0,895,Russian
36439,5ea3f75481a44e39aa318256,363,browns,yes,6,0,1036.1,Russian
36539,5ea3f75481a44e39aa318256,364,browns,yes,19,1,747.9,Russian
36639,5ea3f75481a44e39aa318256,365,yellows,yes,3,0,908.1,Russian
36739,5ea3f75481a44e39aa318256,366,reds,yes,19,1,816.9,Russian
36839,5ea3f75481a44e39aa318256,367,browns,yes,15,1,2561.9,Russian
36939,5ea3f75481a44e39aa318256,368,blues,yes,2,0,876.5,Russian
37039,5ea3f75481a44e39aa318256,369,reds,yes,18,1,1052.9,Russian
37139,5ea3f75481a44e39aa318256,370,blues,yes,9,0,963.6,Russian
37239,5ea3f75481a44e39aa318256,371,reds,yes,10,1,902.4,Russian
37339,5ea3f75481a44e39aa318256,372,reds,yes,4,0,1252.4,Russian
37439,5ea3f75481a44e39aa318256,373,reds,yes,7,0,1051.8,Russian
37539,5ea3f75481a44e39aa318256,374,browns,yes,12,0,3412.8,Russian
37639,5ea3f75481a44e39aa318256,375,yellows,yes,4,0,956.7,Russian
37739,5ea3f75481a44e39aa318256,376,browns,yes,11,0,1430.3,Russian
37839,5ea3f75481a44e39aa318256,377,reds,yes,17,1,751.9,Russian
37939,5ea3f75481a44e39aa318256,378,reds,yes,10,0,1142.8,Russian
38039,5ea3f75481a44e39aa318256,379,yellows,yes,4,0,1148.2,Russian
38139,5ea3f75481a44e39aa318256,380,browns,yes,19,1,1105,Russian
38239,5ea3f75481a44e39aa318256,381,blues,yes,1,0,730.4,Russian
